,customer_code,dispatch_weight,order_value_weight,final_weights,new_shift
4467,18795,0.0001453666299424654,4.4956298506596856e-05,1.829543909917498e-05,mrng
5762,21825,0.00019382217325662052,3.35998916179547e-05,1.8231772966360974e-05,mrng
2316,6547,0.00019637246500999714,3.315048897534001e-05,1.8224603950627367e-05,mrng
1142,3431,0.00011221283714856977,5.800645712565486e-05,1.8222436796038906e-05,both
6545,23253,0.00013771575468233565,4.7080239430723433e-05,1.8151388739343327e-05,mrng
2023,5676,0.00012241400416207614,5.295754687716645e-05,1.8148742216787643e-05,evng
5292,20711,0.0001275145876688293,5.0704357133188265e-05,1.8100589551251713e-05,mrng
4571,19049,0.0001326151711755825,4.8734654880100375e-05,1.8093337065551334e-05,evng
4315,18428,6.630758558779124e-05,9.737690914886818e-05,1.807618463664816e-05,mrng
811,2597,7.140816909454442e-05,9.037889963377275e-05,1.8067685243653227e-05,mrng
208,1445,0.00010456196188844002,6.162468202478301e-05,1.8039146410122796e-05,evng
164,1370,7.3958460847921e-05,8.705767929788008e-05,1.802530073199412e-05,evng
4519,18922,8.926021136818051e-05,7.210157710282407e-05,1.801732215627164e-05,mrng
141,1339,7.140816909454442e-05,9.000900618580843e-05,1.79937396831453e-05,evng
1899,5353,0.0001275145876688293,5.038706968636919e-05,1.7987323351474227e-05,evng
6611,23359,0.0001453666299424654,4.3946868570086184e-05,1.788464095649415e-05,evng
1825,5187,0.00015301750520259515,4.164289886649053e-05,1.7838964445442343e-05,evng
4044,17725,0.00015046721344921855,4.226841630314817e-05,1.780514124102856e-05,evng
5012,20106,8.415962786142735e-05,7.549818167103142e-05,1.7788030573079522e-05,both
3968,17542,0.00017086954747623127,3.7176357639116616e-05,1.7783575188300535e-05,mrng
340,1656,0.0001402660464357122,4.522865514674006e-05,1.7760443203675623e-05,both
4635,19178,4.845554331415513e-05,0.00013069646337944465,1.772943403310741e-05,both
5524,21275,0.0001810707144897376,3.49196322131364e-05,1.7701311510581136e-05,mrng
1874,5312,7.3958460847921e-05,8.548025587037014e-05,1.7698695062145398e-05,mrng
4110,17878,0.0001300648794222059,4.858547237982587e-05,1.7691067558921623e-05,evng
6318,22908,7.650875260129757e-05,8.258674393073407e-05,1.768923428420025e-05,evng
4277,18295,0.00014281633818908883,4.4154549874842665e-05,1.7653910646102507e-05,mrng
6533,23227,7.905904435467418e-05,7.952075472997896e-05,1.7600281841719753e-05,both
4605,19114,0.000147916921695842,4.2502076868047064e-05,1.7600118070216802e-05,mrng
6806,23603,0.00011986371240869954,5.238144896281272e-05,1.757732573096384e-05,evng
866,2704,0.0001402660464357122,4.474695121176124e-05,1.7571287117773406e-05,evng
4076,17800,0.00016066838046272492,3.905691851037167e-05,1.7567742630820973e-05,both
1568,4592,0.0001326151711755825,4.7308414595973094e-05,1.7563827904961798e-05,evng
39,1109,0.0001326151711755825,4.7272061091931756e-05,1.7550331221672424e-05,evng
4739,19411,0.0001275145876688293,4.911209257134886e-05,1.7532178295880644e-05,mrng
3866,17287,9.946137838168685e-05,6.287337432689532e-05,1.7506882273156393e-05,evng
2006,5646,0.0001071122536418166,5.835916686808677e-05,1.7499909752061434e-05,evng
6651,23415,0.0001683192557228547,3.7121496367558505e-05,1.7492297104102433e-05,mrng
7092,23988,7.140816909454442e-05,8.748345980168704e-05,1.7488856604003448e-05,mrng
5398,21005,7.905904435467418e-05,7.885197247672459e-05,1.7452260659224865e-05,evng
5580,21425,0.00011986371240869954,5.1972393835389813e-05,1.744006157811962e-05,mrng
6300,22883,0.00018362100624311418,3.38332975555489e-05,1.7392189552428416e-05,mrng
6129,22572,0.00011986371240869954,5.17610677226436e-05,1.736914815375376e-05,evng
3107,11993,9.946137838168685e-05,6.23630575579372e-05,1.7364786263648192e-05,evng
6985,23825,7.650875260129759e-06,0.0008106940454455435,1.736423573584619e-05,evng
5087,20292,6.120700208103807e-05,0.00010106106069470886,1.7316994903083568e-05,mrng
965,2990,8.160933610805074e-05,7.576842126701292e-05,1.7310740732729398e-05,mrng
5673,21626,0.00015301750520259515,4.0370111546290374e-05,1.729372844195338e-05,mrng
6693,23477,4.080466805402537e-05,0.0001513451736492003,1.7288845526809417e-05,evng
3218,12214,0.0001402660464357122,4.4004923595551446e-05,1.7279906812732372e-05,evng
1971,5578,0.00012241400416207614,5.027194904439397e-05,1.722837815842212e-05,mrng
6225,22792,0.0001632186722161015,3.765817797514897e-05,1.7207457790297034e-05,mrng
2656,7445,0.00013771575468233565,4.46302591555629e-05,1.7206819533326467e-05,evng
3965,17539,9.436079487493368e-05,6.504510515857595e-05,1.718279384350661e-05,mrng
4687,19297,5.610641857428489e-05,0.00010938204093422235,1.7180909042831886e-05,evng
5760,21823,8.670991961480392e-05,7.077040737919554e-05,1.7179402220345225e-05,evng
1025,3151,7.650875260129757e-05,8.006851626285558e-05,1.7149855722001235e-05,evng
4955,19953,9.691108662831026e-05,6.307230372743693e-05,1.711195879884197e-05,evng
6832,23635,1.2751458766882929e-05,0.0004788565469566489,1.7094360919761413e-05,mrng
93,1238,0.0001453666299424654,4.1990785240265344e-05,1.7088592246469744e-05,mrng
6508,23198,0.00015046721344921855,4.039707294032223e-05,1.701685684810004e-05,mrng
4838,19677,0.0001402660464357122,4.3320041621575956e-05,1.7010966527849954e-05,mrng
1039,3194,0.00011986371240869954,5.061784932519238e-05,1.6985525276732993e-05,both
4878,19773,0.00011731342065532296,5.16715553124526e-05,1.6970193760477693e-05,mrng
5276,20668,0.0001632186722161015,3.700751063585556e-05,1.6910143066684942e-05,mrng
2931,10767,0.0001249642959154527,4.8322718826601754e-05,1.6905377643180583e-05,mrng
1168,3506,9.181050312155709e-05,6.575445317899754e-05,1.690071610264669e-05,evng
4676,19278,6.120700208103807e-05,9.859535172718544e-05,1.6894491227290206e-05,evng
5659,21601,6.120700208103807e-05,9.85420982451797e-05,1.6885366147164134e-05,mrng
1236,3702,0.000147916921695842,4.0650165206100535e-05,1.683324110072042e-05,mrng
6989,23830,7.3958460847921e-05,8.120208064792684e-05,1.6812898477735595e-05,evng
4754,19473,3.315379279389562e-05,0.0001807843823581533,1.677960362210963e-05,mrng
2481,6998,0.00011986371240869954,4.984290931108723e-05,1.672548334739358e-05,mrng
562,2048,5.1005835067531715e-05,0.00011698418646744883,1.6704542670147762e-05,both
4292,18359,4.845554331415513e-05,0.00012295166108000914,1.6678824415090033e-05,mrng
252,1511,0.00010456196188844002,5.6899512206520604e-05,1.6655966369858256e-05,both
6544,23249,0.00013771575468233565,4.31338799615972e-05,1.66299031713971e-05,mrng
4005,17636,7.650875260129757e-05,7.755957157899882e-05,1.6612465479857e-05,mrng
6574,23290,6.375729383441465e-05,9.306657813537767e-05,1.6611589486708515e-05,evng
5624,21501,8.670991961480392e-05,6.831452702563246e-05,1.6583241226487407e-05,evng
6162,22669,0.00019637246500999714,3.014180546826781e-05,1.6570569062334654e-05,evng
5570,21409,0.00013771575468233565,4.295545169661463e-05,1.6561111660586054e-05,evng
3489,14708,0.0001326151711755825,4.452234810384283e-05,1.65294666223556e-05,mrng
1561,4577,9.946137838168685e-05,5.9252261226625625e-05,1.6498595356430693e-05,both
1520,4462,6.885787734116782e-05,8.541395092023351e-05,1.6465313745883463e-05,mrng
1620,4733,0.0001096625453951932,5.330209399571714e-05,1.636402603172343e-05,evng
6602,23345,0.0001071122536418166,5.453510125586164e-05,1.6353203815508793e-05,evng
365,1699,0.00011986371240869954,4.8678309495109354e-05,1.6334685637192844e-05,evng
2273,6313,0.0001096625453951932,5.317365270817464e-05,1.6324593874085073e-05,evng
2840,7922,5.610641857428489e-05,0.00010390724833100513,1.6320969760835778e-05,evng
3537,15100,0.00015046721344921855,3.866133680489884e-05,1.6285695622973446e-05,mrng
750,2422,7.650875260129757e-05,7.601122658968242e-05,1.6280825849025243e-05,mrng
4133,17941,0.0001096625453951932,5.298064521123312e-05,1.626533954714395e-05,evng
5511,21241,0.00018872158974986736,3.076233220975388e-05,1.6252808300240633e-05,mrng
655,2251,0.00013771575468233565,4.207887173755023e-05,1.622315365972439e-05,evng
1138,3424,0.00015556779695597174,3.723644968301923e-05,1.6217187452964366e-05,both
6027,22340,0.00015046721344921855,3.841136554236925e-05,1.6180397766445853e-05,mrng
6308,22892,5.865671032766148e-05,9.845173465228448e-05,1.6166970425039267e-05,evng
5014,20112,5.610641857428489e-05,0.00010282614444576218,1.6151158086455146e-05,mrng
1145,3445,0.00015301750520259515,3.7655253398678164e-05,1.6130738849779603e-05,evng
6694,23478,3.8254376300648787e-05,0.00015044073746300476,1.611143219971779e-05,mrng
5325,20789,7.905904435467418e-05,7.279044581288418e-05,1.6110666530283945e-05,evng
1701,4883,0.00017086954747623127,3.3587887759305876e-05,1.606700508915183e-05,evng
6884,23699,0.00011986371240869954,4.777703068749174e-05,1.603224896372174e-05,both
4006,17638,9.946137838168685e-05,5.756901469129392e-05,1.6029900948881697e-05,mrng
5346,20835,7.140816909454442e-05,8.018369510535758e-05,1.6029557459839847e-05,evng
5838,21980,4.845554331415513e-05,0.00011810768216138676,1.602172167126028e-05,mrng
4653,19221,9.436079487493368e-05,6.0582499741825664e-05,1.6003919142727897e-05,evng
403,1753,8.670991961480392e-05,6.582936453203209e-05,1.59799720403752e-05,evng
1471,4349,0.0001096625453951932,5.1845385735819346e-05,1.5916808856962726e-05,mrng
1396,4127,0.00013771575468233565,4.125000893538137e-05,1.5903592605752132e-05,evng
5740,21775,0.00010456196188844002,5.415544466952959e-05,1.5852706467614237e-05,evng
3613,15796,0.00012241400416207614,4.623326898965947e-05,1.5844307944983637e-05,mrng
6746,23533,0.0001326151711755825,4.260269830378766e-05,1.5816773140362796e-05,evng
4712,19344,0.00010201167013506343,5.529775368374988e-05,1.579228293784048e-05,both
2851,7957,5.1005835067531715e-05,0.00011054483653387001,1.578504748894726e-05,evng
3210,12198,0.0001632186722161015,3.45068959023945e-05,1.576751682214859e-05,mrng
6419,23072,0.00010201167013506343,5.5097369270038726e-05,1.5735055887068073e-05,evng
6812,23612,0.00011986371240869954,4.683344009690346e-05,1.571561398137871e-05,mrng
